price,surface,localisation,description,nombre_pieces,rue,link,labels_predicted
20838.0,424.0, Paris 4ème (75),"LIVRE RENOVE
&nbsp;
A toute proximité de l'Hotel de Ville, dans un immeuble ancien bien entretenu, à louer bureaux de 424 m² environ sur 3 niveaux se composant :
- Au RDC (194 m²) un grand open space, 2 bureaux, bloc sanitaires et local deux roues
- Au 1er étage (156 m²) un grand open space, 3 bureaux, bloc sanitaires
- Au sous-sol (73 m²) 2 salles de réunion, une salle d'archives et cuisine
Le tout relié par un escalier intérieur. CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Hotel de Ville
Belle hauteur sous plafond
Climatisation réversible
Surface flexible
Disponible après accord Prestations : …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47992314.html,0
22958.0,586.0, Paris 11ème (75),"Métro République, dans un immeuble ancien avec une structure Eiffel, à louer une surface de 586m² au 2ème étage.
CARACTERISTIQUES DE L'OFFRE &nbsp;:
Open space et bureaux cloisonnées.
Facilité d’aménagement.
Belle Hauteur sous plafond
CONDITIONS &nbsp;:
Type de bail: Bail 3/6/9 ans
Loyer bureaux: 470€/m²/an HT HC
Disponibilité: Immédiatement
&nbsp; Prestations : Ascenseur;Bureaux cloisonnés;Chauffage collectif;Contrôle d'accès;Fibre",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47097756.html,2
29500.0,263.0, Paris 2ème (75),"Paris -2e. Engel &amp; Völkers vous propose d'entrer dans un lieu magique et insolite, un magnifique loft meublé de 263 m² (220 m² Carrez) , 3 chambres sur 3 niveaux et terrasse donnant sur une cour privée. Le loft se compose au sous-sol d'une salle de sport avec sauna et douche. Rez-de-chaussée une entrée, une grande cuisine totalement équipée et salle à manger ouvrant sur un salon, une chambre, salle de douche, toilettes et buanderie. Au premier des passerelles flottantes et une mezzanine avec un second salon. Deux chambres dont une salle de bains en suite avec baignoire incrustée dans le sol, u…",7,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-30243365.html,2
8083.0,207.0, Paris 2ème (75),"Très belle surface de bureaux atypiques au coeur de 2ème arrondissement, entre Bourse et Palais Royal :
Au Rez-de-Chaussée, deux grands open-space, un coin café, un coin cuisine et des sanitaires, Une mezzanine accessible depuis l'open-space principal,Au 1er étage, une salle de réunion, et trois boxes en verre pour s'isoler ou pour réunion, le tout sur 58m2 environ,Au sous-sol, une cave voutée d'environ 22m2 saine (sol bétonné) pour entreposer matériel et équipement.Idéal pour activités en mode projet, ces bureaux atypiques apportent un esprit 'start-up'.

Disponible : 1er février 2023

Honora…",7,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-37484189.html,1
5932.0,210.33, Paris 17ème (75),"BOULEVARD DE COURCELLES, à proximité immédiate du parc MONCEAU, appartement de 6 pièces situé au 3ème étage avec ascenseur, composée d'une entrée, office,  séjour, salon,  cuisine, 3 dégagements, 4 chambres,  2 salles de bain et de deux WC séparés. Chauffage et eau chaude collectifs.   Zone soumise à l'encadrement des loyers:  - loyer de base : 5392€ HC  - loyer de référence majoré : 6036.47€    (Si bail code civil, conditions exclues des champs d'application de la loi du 6 Juillet 1989).",6,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-33035553.html,1
5750.0,212.0, Paris 10ème (75),"METRO STALINGRAD - RUE DU FAUBOURG SAINT MARTIN

Au 2ème étage avec ascenseur d'un immeuble exclusivement de bureaux, une surface de 212 m² comprenant un vaste espace de réception vitré et lumineux, cinq bureaux et sanitaires.

Deux parkings en sous sol inclus

Loyer annuel : 69 000 euros HT

Provisions sur charges annuelles : 8 200 euros HT

Dépôt de garantie : 17 250 euros

Honoraires : 20 700 euros HT

Libre de suite",5,Rue du Faubourg,https://immobilier.lefigaro.fr/annonces/annonce-49630384.html,1
19447.0,648.0, Paris 13ème (75),"A proximité immédiate du métro, dans un immeuble de bureaux de standing, à louer surface de bureaux lumineuse avec une belle vue sur les toits de Paris
CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Chevaleret
Plateau entièrement rénové
Surface d'environ 648m²
5ème étage avec batterie d'ascenseurs
Surface flexible
Recloisonnable
Climatisation réversibles
15 places de parking disponibles
Grand local réserve/archives de 124 m² en sous-sol
Possibilité PMR
CONDITIONS :&nbsp; Type de bail : Bail commercial 3/6/9 ans Loyer bureaux &nbsp;: 360€/m²/an HT HC
Loyer archives : 100 €/m²/an HT HC
Loyer parkings : 1 …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-42431105.html,0
6500.0,210.0, Paris 17ème (75),"LOCATION APPARTEMENT MEUBLE 6 PIÈCES PARIS 17    M° PEREIRE ou WAGRAM (ligne 3) / COURCELLES, TERNES ou MONCEAU (ligne 2),   RER A accès aéroport Charles de Gaulle      EXCEPTIONNEL! SUPERBE APPARTEMENT 6 PIÈCES ENTIÈREMENT RÉNOVÉ RUE PIERRE DEMOURS. TRÈS LUXUEUX. MEUBLE MODERNE. CHEMINÉES, PARQUET, MOULURES, BELLE HSP - CHAUFFAGE COLLECTIF      Dans un immeuble PDT, cet appartement FAMILIAL et de RÉCEPTION d'environ 210m2, se compose d'une grande galerie d'entrée, d'un grand séjour et d'un petit salon, d'une salle à manger, d'une cuisine équipée très spacieuse avec un confortable espace repas…",6,Rue Pierre,https://immobilier.lefigaro.fr/annonces/annonce-15782923.html,1
20863.0,447.0, Paris 16ème (75),"A proximité du Trocadero et de l'avenue Kléber, dans un bel immeuble haussmannien de grand standing, à louer une surface indépendante d'environ 447m² en R+1. CARACTERISTIQUES DE L'OFFRE &nbsp;:
Métro Boissière
Surface en R+1&nbsp;
Plateau de 447m²
Au rez-de-chaussée :&nbsp;
Une entrée/accueil
5 bureaux indépendants
Une salle de reunion
Un open space
A l'étage :
8 bureaux
Sanitaires
Cuisine
Le bien est complété par 6 caves en sous sol
CONDITIONS &nbsp;:&nbsp; Type de bail &nbsp;: Bail commercial 3/6/9 ans
Loyer bureaux &nbsp;: 560€/m²/an HT HC&nbsp;&nbsp;
Disponibilité &nbsp;: Immédiate&nbsp; Prestations : Accès direct sur rue;accueil;bel escalier …",-1,Rue Accueil,https://immobilier.lefigaro.fr/annonces/annonce-41143209.html,0
6126.0,262.0, Paris 15ème (75),"Tour Montparnasse, à louer au 7ème étage une surface de bureaux climatisée 262m² avec vue paranomique sur Paris&nbsp; CARACTERISTIQUES DE L'OFFRE :&nbsp;
La surface se compose d'un ensemble de bureaux et de salles de réunion
Cloisonnement de très bonne qualité&nbsp;
Climatisation réversible&nbsp;
Ascenseur et monte-charge&nbsp;
Hôtesse d'acceuil 24/24 et PC de sécurité
Fibre optique&nbsp;
Parking intérieur&nbsp;
CONDITIONS FINANCIERES :&nbsp;
Bail: dérogatoire de 12 à 24 mois
Disponibilité : immédiate&nbsp;&nbsp;
&nbsp; Prestations : Accès sécurisé;accueil;Air conditionné;Fibre optique",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-46442356.html,1
15133.0,247.0, Paris 8ème (75),"A proximité de la Madeleine, dans un immeuble haussmannien, à louer une surface de bureaux rénovée de 247m² située au 2ème et 4 ème étage avec ascenseur CARACTERISTIQUES DE L'OFFRE :&nbsp;
Locaux fonctionnels et climatisés
Accès sécurisé
Parquet, moulures, cheminées
Fibre optique
Chauffage collectif
Fenêtres ouvrantes avec double vitrage&nbsp;
CONDITIONS :&nbsp;
Bail&nbsp;: commercial 3-6-9 ans
Disponiblilité : immédiate&nbsp; Prestations : Accès sécurisé;cablage informatique;Climatisation;Fibre optique;Moulures, cheminées;Parquet",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-49243222.html,0
30000.0,300.0, Paris 16ème (75),"Vue exceptionnelle sur la Tour Eiffel et tout Paris !
CATHERINE PIGUET vous ouvre les portes d'un appartement d'exception de 6 pièces entièrement restauré dans des matériaux de grande qualité et très luxueux, l'ensemble est unique, lumineux, plein Sud, sans vis à vis. 3M60 de hauteur sous plafond, parquet, moulures, cheminées. Décoration Versace. Produit très rare !
Honoraires locataire en cas de baux 6 Juillet 1989 de 3 600 €TTC hors état des lieux.
Contact: <button>contactez l’annonceur</button>

BREATHTAKING VIEW OF EIFFEL TOWER AND ALL PARIS
CATHERINE PIGUET open you the doors of an exclusive  6-room apartme…",7,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-49039682.html,2
4292.0,261.0, Paris 16ème (75),"Entrepôt atypique à louer réparti sur 3 niveaux:
- Au RDC, une entrée privative sur rue de 14m²
- Au 1er sous sol (escalier intérieur) une pièce ouverte de 67m² .
- Au 2em sous-sol (escalier intérieur) une pièce ouverte de 180m². Belle hauteur sous plafond.
Livré brut de béton. Peu de contraintes porteuses, grande facilité d'aménagement.
Idéal pour stockage, atelier, locaux d'activité, photographe... Disponible de suite. Prestations : Accès privatif sur rue;Terrasse;Deux escaliers",-1,Rue de 14m²,https://immobilier.lefigaro.fr/annonces/annonce-47097768.html,1
9920.0,350.0, Paris 18ème (75),"A proximité de la Gare du Nord et du futur campus Condorcet, à louer au 1er étage, une surface de bureaux de 350m² se composant d'un open-space, 2 blocs sanitaires H/F.
PC sécurité. Accès PMR/ERP. Climatisation réversible.&nbsp;
Bail commercial 3/6/9 ans.&nbsp; Prestations : Accès PMR;Ascenseur;ERP;PC sécurité;Climatisation",1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-46996952.html,1
9200.0,320.0, Paris 16ème (75),"Idéalement situé à quelques pas des commerces et des métros en plein coeur de la rue de la Pompe. Au cinquième étage avec ascenseur d'un très bel immeuble ancien très bien entretenu, ravalé récemment et sécurisé. Somptueux huit pièces vide 320m² loi Carrez traversant et baigné de lumière avec vue Tour Eiffel. Parquet en pointe de Hongrie, moulures et très belle hauteur sous plafond. Entièrement repeint. Grande entrée avec verrière sur cour, triple réception sur balcon filant, spacieuse salle à manger, cinq chambres avec salle de douche et bains attenantes, cuisine d'appoint semi-équipée, trois…",8,Rue de la Pompe,https://immobilier.lefigaro.fr/annonces/annonce-48826836.html,1
15000.0,330.0, Paris 8ème (75),"Situé en plein cœur de l'Avenue Marceau, Engel &amp; Völkers vous propose la location d'un appartement vide de 330m², 8 pièces au 3ème étage avec ascenseur d'un immeuble haussmannien de grand standing.

Cet appartement se compose d'une magnifique galerie d'entrée, d'un triple séjour très lumineux avec balcon filant, d'une salle à manger, d'une cuisine,

La partie nuit est composé de quatre chambres dont une en suite, d'une salle de bain, de trois salles d'eau et toilettes. 

Vous serez séduits par sa hauteur sous plafond de 3m60, le charme ses cheminées et son parquet en point de Hongrie.

DPE : V…",8,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-42120037.html,0
11500.0,414.0, Paris 10ème (75),"METRO STALINGRAD - RUE DU FAUBOURG SAINT MARTIN

Au 2ème et 3ème étage avec ascenseur d'un immeuble exclusivement de bureaux, une surface de bureaux de 424 m² répartie sur deux plateaux.

Chaque plateau dispose de deux portes d??entrée et comprend un vaste espace de réception vitré et lumineux, cinq bureaux et sanitaires.

Plateaux entièrement modulables.

Quatre parkings en sous-sol inclus

Loyer annuel : 138 000 euros HT

Provisions sur charges annuelles : 16 400 euros HT

Dépôt de garantie : 34 500 euros

Honoraires : 41 400 euros HT

Libre de suite",10,Rue du Faubourg,https://immobilier.lefigaro.fr/annonces/annonce-49630380.html,1
15500.0,267.27, Paris 16ème (75),"Vue sur Tour Eiffel - Appartement de luxe  Bien d'exception, situé sur l'avenue du Président Kennedy, dans un ancien hôtel de prestige construit à l'occasion de l'exposition universelle de Paris.  Entièrement refait par architecte avec du mobilier très raffiné, il se compose d'une spacieuse entrée desservant un séjour de 58m² avec balcon filant donnant sur la Seine et la tour Eiffel, une belle salle à manger avec cuisine équipée, une suite master avec baignoire et douche, grand dressing et balcon indépendant, deux autres chambres, salle d'eau et  WC séparés. Cheminée insert. Meubles de collect…",5,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-46067912.html,0
7582.0,214.0, Paris 11ème (75),"Métro Nation , dans un immeuble moderne, à louer au 1er étage avec ascenseur, une surface de bureaux calme et lumineuse de 214m² . CARACTERISTIQUES DE L'OFFRE&nbsp;
Entrée accueil
open space
1 salle de réunion
3 bureaux
Bloc sanitaires
Cuisine équipée
Possibilité de décloisonner les espaces
Places de parking disponibles rue de Montreuil
Ascenseur
Gardien
CONDITIONS FINANCIERES&nbsp; Bail &nbsp;: 3/6/9 ans
Disponibilité : Immédiate Prestations : Digicode;Interphone;Câblage informatique;Baie de brassage;Chauffage collectif",-1,Rue de Montreuil,https://immobilier.lefigaro.fr/annonces/annonce-48413936.html,1
10834.0,310.0, Paris 4ème (75),"Quartier Hotel de Ville, Consult'im vous propose un local commercial sur cour, accès livraison et sortie de secours sur Rue annexe.&nbsp;
Surface de 310m² de plain pied.&nbsp;
Reprise 200 000€
Disponible rapidement. Bail 3/6/9 ans.",-1,Rue Annexe,https://immobilier.lefigaro.fr/annonces/annonce-42431107.html,1
420.0,206.0, Paris 11ème (75),"FOLIE MERICOURT / MENILMONTANT - Le Cabinet Jacques Azoulay vous propose 206 m² de bureaux à louer, répartis sur trois niveaux : rez-de-chaussée, mezzanine et sous-sol. Il bénéficie d’une belle verrière donnant à la surface un style « loft » et procurant une très belle luminosité. La structure flexible des locaux, permet un aménagement « sur-mesure ». Les locaux sont fibrés. Métro à 200m.



Type de bail: Commercial 3/6/9 ans

LOYER : 420€/M²/AN

DEPOT DE GARANTIE : 3 mois de loyer HT HC

Impôt foncier à la charge du preneur (20,80 € / m² / an)

Taxe sur les bureaux à la charge du preneur (19,…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-26880813.html,1
10992.0,347.0, Paris 16ème (75),"A louer, locaux lumineux de 347 m² situés au 1er étage avec ascenseur d'un bel immeuble Pierre de Taille de très bon standing, se composant d'une entrée/accueil déservant 5 pièces sur rue (dont une grande), 4 pièces sur cour, une cuisine, 4 salles de bain et un local technique.&nbsp;
Très belle hauteur sous plafond (3m40), parquet point de Hongrie, moulures et cheminées.&nbsp;
Idéal pour les professions libérales.&nbsp;
Bail code civil - disponible au 1er septembre 2022.&nbsp; Prestations : Belle hauteur sous plafond;Cuisine;Espace d'accueil ;Espace déjeunatoire;Moulures, cheminées;Parquet point de Hongrie;Salle …",-1,Rue Dont,https://immobilier.lefigaro.fr/annonces/annonce-41390579.html,1
6662.0,235.0, Paris 17ème (75),"LOCATION APPARTEMENT DE RECEPTION PARIS 17- 5 PIECES RENOVE, Place du Général Catroux, à proximité de la station de métro Malesherbes, proche du Lycée Carnot et de l'Ecole Normale de Musique et Université Paris Sorbonne, Quartier Plaine de Monceau, dans un bel immeuble de standing haussmannien de 1900 sur 6 étages, avec ascenseur et avec gardien .Un bel appartement de réception rénové au 1er étage avec vue dégagée, beaux volumes et belle hauteur sous plafond comprenant : d'une entrée, salle à manger, spacieux séjour, bureau, cuisine, un wc,  2 chambres (une suite parentale avec salle de bains …",5,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-37077325.html,1
10502.0,300.0, Paris 20ème (75),"Métro Place de la Nation, dans un immeuble mixte à louer au RDC une surface de bureaux lumineuse de 300m² CARACTERISTIQUES DE L'OFFRE :
Mixte open-space et bureaux cloisonnés
Climatisation réversibles
Belle hauteur sous plafond
CONDITIONS :&nbsp; Type de bail : Bail commercial 3-6-9 ans Disponibilité : Immédiate Prestations : Gardien;Digicode;Parties communes de bon standing;accueil;Local technique;Cuisine;Belle hauteur sous plafond;Lumineux;Double exposition",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48454382.html,1
21602.0,617.0, Paris 13ème (75),"A proximité immédiate du métro et du boulevard périphérique, dans un immeuble de bonne facture en bon état, à louer une surface de bureaux au 2ème étage de 617 m²
CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Porte d'Italie
Plateau entièrement décloisonnable
Surface d'environ 617 m²
2ème étage avec batterie d'ascenseurs
Hotesse d'accueil
Surface flexible
Climatisation réversible
34 places de parking disponibles
Terrasse accessible
Salles de réunion équipées et mutualisées disponibles
Possibilité PMR et ERP
Autres plateaux disponibles dans l'immeuble
CONDITIONS :&nbsp; Type de bail : Bail commercia…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45873518.html,0
21602.0,617.0, Paris 13ème (75),"Vue dégagée - A proximité immédiate du métro et du boulevard périphérique, dans un immeuble de bonne facture en bon état, à louer une surface de bureaux au 4ème étage de 617 m²
CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Porte d'Italie
Plateau entièrement décloisonnable
Surface d'environ 617 m²
4ème étage avec batterie d'ascenseurs
Hotesse d'accueil
Surface flexible
Climatisation réversible
34 places de parking disponibles
Terrasse accessible
Salles de réunion équipées et mutualisées disponibles
Possibilité PMR et ERP
Autres plateaux disponibles dans l'immeuble
CONDITIONS :&nbsp; Type de bail : …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45873516.html,0
21602.0,617.0, Paris 13ème (75),"Vue dégagée - A proximité immédiate du métro et du boulevard périphérique, dans un immeuble de bonne facture en bon état, à louer une surface de bureaux au 5ème étage de 617 m²
CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Porte d'Italie
Plateau entièrement décloisonnable
Surface d'environ 617 m²
5ème étage avec batterie d'ascenseurs
Hotesse d'accueil
Surface flexible
Climatisation réversible
34 places de parking disponibles
Terrasse accessible
Salles de réunion équipées et mutualisées disponibles
Possibilité PMR et ERP
Autres plateaux disponibles dans l'immeuble
CONDITIONS :&nbsp; Type de bail : …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45873506.html,0
6238.0,231.0, Paris 8ème (75),"Entre le Parc Monceau et la Gare Saint Lazare, à louer dans un immeuble Haussmannien avec parties communes de standing, bureaux d'une surface de 231m² situés en RDC et sous-sol entièrement rénovés avec verrière et terrasse privative.
CARACTERISTIQUES DE L'OFFRE
A toute proximité du métro Miromesnil
Surface d'environ 231 m²
Accueil commun
Au RDC
1 salle de réunion donnant sur une terrasse privative
Sanitaire
Cuisine
Au sous-sol
1 grand open-space sous verrière
1 bureau
2 sanitaires
Douche
Espace stockage (possibilité d'installer une cuisine)
Ascenseur reliant les 2 plateaux
Facilement recloison…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47672732.html,1
25000.0,240.0, Paris 8ème (75),"Situé a proximité du Parc Monceau, dans le quartier résidentiel et familial du 8ème arrondissement, Engel &amp; Völkers vous propose la location d'un appartement meublé de 240m², 7 pièces au 4ème étage avec ascenseur d'un bel immeuble haussmannien.

Cet appartement se compose d'une magnifique entrée avec dégagement en marbre, donnant sur un double séjour avec une très belle hauteur sous plafond, moulure et dorures d'origines, d'une grande cuisine dinatoire aménagée et séparée,

La partie nuit se compose de quatre chambres et de quatre salles d'eau, un parking complète ce bien. 

DPE : A
Loyer 24 2…",7,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47412484.html,2
9112.0,390.0, Paris 15ème (75),"Tour Montparnasse, à louer au 7ème étage une surface de bureaux climatisée 390m² avec vue paranomique sur Paris&nbsp; CARACTERISTIQUES DE L'OFFRE :&nbsp;
Configuration mixte&nbsp;
Cloisonnement de très bonne qualité&nbsp;
Climatisation réversible&nbsp;
Ascenseur et monte-charge&nbsp;
Hôtesse d'acceuil 24/24 et PC de sécurité
Fibre optique&nbsp;
Parking intérieur&nbsp;
CONDITIONS FINANCIERES :&nbsp;
Bail: dérogatoire de 12 à 24 mois
Disponibilité : immédiate&nbsp;&nbsp;
&nbsp; Prestations : Accès sécurisé;accueil;Air conditionné;Fibre optique",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-46442352.html,1
5612.0,240.0, Paris 15ème (75),"Métro Montparnasse Bienvenue, dans la Tour Montparnasse, un immeuble de standing de verre, à louer une surface de bureaux de 240m² en bon état au 5ème étage avec de nombreuses possibilités d'aménagements : cloisonnés, mixte ou en open-space.
Restaurant inter-entreprises, ascenseurs, monte charge, contrôle d'accès, hôtesse d'accueil, possibilité de place de parkings. Restaurant panoramique au 56ème étage.&nbsp;Bail: dérogatoire jusqu'au 31/12/2022. Disponible de suite. Prestations : Ascenseur;Hôtesse d'accueil;Parking;Monte charge",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48454378.html,1
18000.0,230.0, Paris 16ème (75),"Splendide appartement de 230 m² entièrement rénové avec goût. Ce bien traversant est situé au troisième étage et offre une très belle luminosité. L'appartement est composé d'une entrée, d'une double réception, de 4 chambres, dont une master room équipé d'une belle salle de douche avec toilettes, d'une cuisine parfaitement équipée séparé, d'un espace douche et lavabos et de toilettes séparés. Présence du charme de l'ancien avec parquets, moulures et cheminée. Une cave complète ce bien.

Loyer mensuel : 18 000 EUROS

Honoraires agence : 12% annuels HT",5,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48703728.html,0
28475.0,551.0, Paris 8ème (75),"Consult'im vous propose à proximité du métro Liège et Place de clichy, dans un immeuble fonctionnel à toute proximité de la gare Saint-Lazare, une surface de bureaux à louer au 2ème étage avec ascenseur composée de plateaux fonctionnels, aménagée en open-space et bureaux cloisonnés rénovés, ainsi que d'une grande cuisine.
Accès sécurisé, hall d'accueil, ascenseurs, goulottes périphériques, et climatisation, sanitaires.
Parking en sus.
Bail commercial 3/6/9 ans - disponibilité immédiate. Prestations : Ascenseur;Contrôle d'accès;ERP possible;Faux plafond;Fibre optique;Parking;Sanitaires;Climatis…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-43637426.html,2
30000.0,690.0, Paris 17ème (75),Grand Local aux normes ERP pouvant recevoir une activité libérale ou data center. Surface totale de 690 M²  repartie comme suit 360 M² en RDC et 330 M² en partie basse. Loyer HT HC Possibilité de parking,-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48642566.html,2
14807.0,413.0, Paris 17ème (75),"Consult'im vous propose dans un bel immeuble moderne de standing et des parties communes de qualité, à louer une surface de bureaux lumineuse et traversante de 413m² située au 3ème étage avec peu de contraintes porteuses et pouvant être facilement recloisonnée.
CARACTERISTIQUES DE L'OFFRE &nbsp;:
Lumineux
PC sécurité
Restauration bon local
Terasse
Parking en sous-sol
Open space
Cloisonnable facilement
Vue dégagée
Double batterie d'ascenseurs
Signalétique business
Archive en sous-sol
CONDITIONS &nbsp;:&nbsp;
Bail&nbsp;: 3-6-9 ans
Disponiblité : Après accord
&nbsp; Prestations : Ascenseur;Hall d'accueil;Hôtesse d'accuei…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-49298520.html,0
8406.0,224.0, Paris 14ème (75),"A proximité de la gare Montparnasse, donnant sur une belle place, dans un immeuble moderne, à louer une surface au RDC de plain pied.
CARACTERISTIQUES DE L'OFFRE :
Métro Montparnasse
1 très grand open space, 3 salles de réunion, 1 bureau individuel, 1 cuisine équipée et 2 sanitaires.
Très peu de contraintes porteuses. Grandes fenêtres sur rue.
surface d'environ 224 m².
CONDITIONS :
Type de bail: Bail 3/6/9 ans
Loyer bureaux: 450 €/m²/an HT HC
Disponibilité: Immédiate Prestations : Accès PMR;Câblage informatique;Double accès;ERP possible;Parties communes de bon standing;PC sécurité;Climatisatio…",-1,Rue Surface,https://immobilier.lefigaro.fr/annonces/annonce-47097738.html,1
10159.0,420.0, Paris 15ème (75),"A proximité de la Gare Montparnasse, dans le 15ème arrondissement à sous-louer un beau plateau de 420m2 très lumineux au 20ème étage avec ascenseur. Possibilité de mise à disposition du mobilier qualitatif. L'étage bénéficie d’une très belle vue parisienne, et l’immeuble de nombreux services (hôtesses d’accueil, restaurant inter-entreprises..) Possibilité de mise à disposition du mobilier. Accueil, gardien, ascenseur,RIE, faux plafonds, climatisation. Parkings 3 emplacements en sous-sol (1400€/an/U). Disponible de suite. Prestations : Accès PMR;Ascenseur;Baie de brassage;Câblage CAT6;Contrôle …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-44015158.html,1
20712.0,355.0, Paris 10ème (75),"Métro Strasbourg Saint Denis, dans un sublime immeuble Art Déco, à louer bureaux au 5ème étage avec ascenseur se composant d'un plateau en full open space de 365m².
Parquet, belle hauteur sous plafond, plinthes périphériques,&nbsp; contrôle d'accès, gardien.
Possibilité local d'archives en suppl.
Bail 3/6/9 ans&nbsp;&nbsp;
Disponible en Octobre 2022. Prestations : Ascenseur;Contrôle d'accès;Interphone;Parquet;Parties communes de bon standing;Belle hauteur sous plafond",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48454374.html,0
13216.0,350.0, Paris 10ème (75),"Consult'im vous propose au Métro Strasbourg Saint Denis, dans un très bel immeuble Classé d'Art Déco, à louer des bureaux de 350m² en RDC et sous-sol avec un accès indépendant.&nbsp;Les locaux se compose d'un RDC de 123m² et d'un sous-sol en accès direct via Monte-Charge ou escalier de 227 m².
CARACTERISTIQUES DE L'OFFRE&nbsp;:
hauteur de plafond de plus 4 m
PMR-able, ERP-able
Flexibilité d'aménagement
Cablâge informatique
Fibre optique
Chauffage collectif
Monte charge
Cuisine équipée
CONDITIONS PARTICULIERES :&nbsp; Bail &nbsp;: 3-6-9 ans
Disponibilité : Après accord
&nbsp; Prestations : Accès indépendant;bel escalie…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-49384130.html,1
9600.0,251.0, Paris 8ème (75),"Parc Monceau, Boulevard Malesherbes, au dernier étage par ascenseur d'un immeuble fin XIXème aux parties communes flatteuses avec gardien, un joli appartement de réception meublé. Il propose une galerie d'entrée, une grande réception avec vue dégagée sans vis à vis, une salle à manger, un petit salon, un bureau, trois chambres, dont une suite parentale. L'appartement dispose d'une cuisine indépendante équipée et son arrière cuisine avec buanderie et accès de service. Possibilité de chambre de service en plus. L'appartement dispose d'une grande salle de bains avec douche et baignoire, deux sall…",7,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47975512.html,1
8443.0,225.0, Paris 8ème (75),"Au coeur du QCA, à deux pas du métro et dans un immeuble haussmannien de bon standing avec parties communes de qualité, à louer bureaux livrés rénovés câblés et climatisés situés au 6ème étage avec ascenseur CARACTERISTIQUES DE L'OFFRE :
A toute proximité du métro Miromenil
Locaux rénovés, cablés et climatisés
Surface d'environ 225m²
Accueil
2 open spaces
2 bureaux
Local technique
Cuisine
Bloc sanitaires
Beaux volumes
Calme et lumineux, vue dégagée sur les toits de Paris
Fibre
CONDITIONS FINANCIERES :&nbsp; Type de bail : Bail dérogatoire
Loyer bureaux &nbsp;: 450 €/m²/an HT HC
Disponibilité immédiate P…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45511800.html,1
11558.0,220.0, Paris 8ème (75),"En plein coeur du QCA, dans un bel immeuble d'angle de standing, à louer locaux lumineux sur parquet au 2ème étage avec ascenseur
CARACTERISTIQUES DE L'OFFRE :
A toute proximité du métro Miromesnil
Locaux en bon état
Parquet
Moulures
Cheminées
Surface d'environ 220 m²
Entrée
10 bureaux
Cuisine
Double sanitaires
2ème étage avec ascenseur
Gardienne
CONDITIONS :&nbsp; Type de bail : Bail commercial 3/6/9 ans Loyer bureaux &nbsp;: 630€/m²/an HT HC
&nbsp; Prestations : Ascenseur;Câblage CAT6;Câblage informatique;Digicode;Gardien;Interphone;Parquet;Moulures;Plinthes périphériques",22,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-46019510.html,1
